"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default_payment_next_month"
220,310000,2,1,2,38,-1,-1,-1,-1,-2,-2,16729,4542,126,0,0,0,3941,126,0,0,0,0,0
221,360000,2,1,1,40,2,2,2,0,0,0,105080,115468,112157,114690,117845,120238,10943,0,5900,5000,4500,4700,1
222,360000,2,3,2,45,0,0,0,0,0,0,274610,334954,335527,333860,335760,330121,10000,12378,12116,12450,12213,11678,0
223,350000,2,2,2,35,0,0,0,0,0,0,211508,297268,205629,215827,208464,212508,11000,9006,17000,12000,9557,15000,0
224,3e+05,2,2,2,33,0,0,0,0,0,0,91656,94037,108597,65913,43805,33263,6000,18832,2117,2076,5045,3754,0
225,30000,2,3,2,37,1,3,2,0,0,0,13294,51537,49205,30394,30249,29957,1235,24,1500,1000,1201,30592,1
226,360000,2,1,2,28,0,0,0,0,0,0,2615,131199,128900,125514,127280,128839,3700,4860,22500,4820,4877,4962,0
227,2e+05,1,3,1,44,-1,-1,-1,-1,-1,-2,3394,2686,1864,569,0,0,3000,1864,569,0,0,0,0
228,50000,1,2,1,37,0,0,0,0,0,0,16457,16511,18902,18768,18650,19175,1363,3000,663,676,834,782,0
229,50000,1,2,2,23,2,0,0,0,0,0,49296,48456,44116,21247,20066,18858,2128,2254,2004,704,707,1004,1
230,20000,2,3,2,24,1,2,0,0,0,0,13542,18165,17233,7630,1730,0,1219,1333,500,100,0,3200,0
231,1e+05,2,1,2,24,0,0,0,0,0,0,19924,35796,30937,19420,10385,1308,2000,2002,1002,238,1011,389,0
232,20000,1,2,2,23,1,2,0,0,2,0,14476,17132,16856,16875,13454,10104,1489,1200,1000,0,1000,10000,1
233,110000,1,2,1,26,0,0,-2,-1,-1,0,38903,0,0,2624,45567,46557,2481,0,2624,45567,1747,2000,0
234,230000,1,2,2,34,2,0,0,0,2,2,77139,131383,134379,142323,140120,150052,4500,5000,10000,0,12118,2769,1
235,60000,2,2,1,33,0,0,0,0,0,0,10000,36367,20934,20694,20175,19421,1507,1298,1000,721,811,599,0
236,80000,1,1,2,35,-1,-1,-1,-1,-1,-1,18358,3977,6848,1719,1378,19942,2500,6853,1719,1378,19942,2418,0
237,210000,2,2,2,27,0,0,0,0,0,0,67253,110050,51547,44384,36900,29497,4000,1745,1566,1208,1077,2529,0
238,220000,2,1,2,31,-2,-2,-2,-2,-1,-1,1441,0,7422,893,6082,2293,2481,7422,893,6082,2293,3299,0
239,380000,2,3,1,50,0,0,0,0,0,0,31514,231669,214642,207642,210375,214694,6400,9150,8008,8000,8009,7714,1
240,110000,2,2,3,41,0,0,0,0,0,0,27369,21708,22940,19068,16409,16383,2079,2000,2198,1000,3000,2399,1
241,90000,2,1,2,28,1,2,2,-2,-2,-1,30101,20650,0,0,0,2285,2121,0,0,0,2285,0,0
242,120000,1,1,2,39,0,0,0,0,0,0,39508,47974,48630,50803,30789,15874,2100,2000,3000,2000,2000,2000,0
243,50000,2,2,2,27,0,0,0,0,0,0,27720,27724,28676,27990,28790,29399,1565,1750,900,1200,1200,1100,0
244,2e+05,2,1,2,32,-1,-1,2,2,-1,-1,10768,5853,2821,0,2821,0,1610,0,0,2821,0,176,0
245,80000,2,1,2,40,-1,-1,2,2,2,2,15810,215,139,19,19,79,1600,120,0,0,60,60,0
246,20000,2,2,2,40,0,0,0,0,0,-2,19830,20396,20102,19575,0,0,1601,2203,2114,0,0,0,0
247,240000,2,2,1,75,0,-1,-1,-1,-1,-1,32236,1631,1536,1010,5572,794,4000,1536,1010,5572,794,1184,0
248,80000,2,2,2,27,0,0,0,0,0,0,37774,34457,30036,30337,30997,32904,1200,1799,1100,1150,2423,0,0
249,330000,1,1,2,25,0,0,0,0,2,0,8443,45781,48139,51137,39450,25358,4000,4007,5056,74,1023,2566,0
250,20000,1,3,1,46,0,0,0,0,0,0,8391,15392,16099,16418,16765,17484,1142,1268,587,611,1000,2000,0
251,50000,2,2,2,26,1,2,2,0,0,0,48399,51486,48869,30115,29527,29998,2000,136,1206,2002,2005,3003,0
252,70000,1,2,2,28,0,0,0,0,0,0,20873,29507,29155,25255,22001,0,2000,1244,851,955,0,0,0
253,170000,2,2,2,26,0,0,0,0,0,0,69182,105246,104781,105334,107699,106828,3780,5087,3605,3894,3785,3304,1
254,230000,2,1,2,28,0,0,0,0,-1,0,21576,47779,28052,7222,99669,84426,6380,2000,1000,99669,12600,10000,0
255,260000,2,2,2,29,-1,0,-1,-1,-1,-1,92509,3719,1453,4944,1896,2486,5410,1469,4968,1905,2494,862,0
256,50000,1,2,1,25,0,0,0,0,0,0,27720,28513,29341,29928,29533,28538,1565,1393,980,994,1024,886,0
257,70000,2,2,1,48,0,-1,-1,-1,-1,-1,10559,1233,862,1355,1130,21361,1577,1075,1355,1130,21361,1347,0
258,160000,2,2,1,33,-1,-1,-1,-1,0,-1,13500,2453,9624,52572,7333,2210,2000,9880,52572,1546,2210,0,0
259,70000,2,3,1,43,0,0,-2,-2,-2,-2,15246,0,0,0,0,0,2000,0,0,0,0,0,0
260,340000,1,1,1,48,2,0,0,0,0,0,128190,213522,201852,169115,172169,162402,9983,9020,6000,5500,6000,5500,1
261,370000,2,1,2,29,0,0,0,0,0,0,296963,99414,107686,103776,87265,36739,13206,20094,5000,5001,25365,65000,0
262,50000,1,2,2,29,0,0,0,0,0,0,40434,35100,32563,27823,29130,28309,1859,1400,3000,3130,1062,6318,0
263,160000,2,1,1,38,-1,-1,-1,-1,2,-1,38635,4664,5969,18941,16578,12652,3044,5969,18941,0,12652,1916,0
264,320000,2,1,2,37,-2,-2,-2,-2,-2,-2,20708,50815,0,0,299,338,8037,0,0,299,338,0,0
265,110000,2,1,2,37,-1,-1,-1,-1,-1,-1,11058,249,5986,188,1644,16872,2000,5995,188,1644,16872,4000,0
266,50000,2,2,1,25,-1,-1,-2,-1,-1,-1,28234,0,0,316,316,316,2000,0,316,316,316,316,0
267,10000,1,3,2,23,0,0,0,0,0,2,5810,7838,9002,9182,9729,9411,1000,1298,478,847,0,175,0
268,120000,2,3,2,49,0,0,0,0,0,0,5948,91362,72197,49654,28065,27500,1772,3095,1630,561,600,0,1
269,120000,2,1,2,48,0,0,0,0,0,0,28871,34449,33634,34586,34762,35673,1826,1600,1500,1500,1500,1500,0
270,50000,1,2,2,27,3,2,2,0,0,-1,26697,14880,14242,13968,14319,2614,1697,0,426,501,2614,1390,1
271,50000,1,3,2,32,0,0,0,0,0,0,50262,31545,20974,19713,19848,18126,2079,2004,616,2007,1009,2015,0
272,1e+05,1,1,1,34,-1,2,-1,0,0,0,28054,632,1350,900,450,0,1500,1350,0,0,0,450,0
273,260000,2,1,2,58,1,-2,-2,-2,-2,-2,6203,0,0,0,0,0,1697,0,0,0,0,0,1
274,150000,2,2,2,33,0,0,0,0,0,0,0,12852,14024,14512,16325,11905,0,1322,2000,2000,1200,3000,0
275,360000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
276,110000,2,2,2,36,0,0,0,0,0,0,46652,69120,68376,30163,14310,15085,2300,12496,3268,3000,3000,2000,0
277,280000,1,1,1,40,2,-1,-1,-1,-1,-1,101329,2715,-13,2641,-10,22535,8000,0,2654,0,22545,0,1
278,50000,2,1,2,26,-1,-1,-1,-1,-1,-1,48612,316,316,316,316,316,1794,316,316,316,316,316,0
279,40000,1,3,1,33,0,0,0,0,0,0,19057,50462,50654,20046,20067,19703,1500,2199,691,707,703,697,0
280,250000,2,2,1,31,0,0,0,0,0,0,103078,102594,97109,99029,100871,101299,4000,4500,5000,4000,5000,4400,0
281,80000,2,1,2,27,0,0,-1,0,0,-2,12050,2458,664,1814,0,0,1253,664,1500,0,0,0,0
282,280000,1,2,1,44,0,0,0,0,-1,-1,87240,109189,92630,69669,44149,43414,6491,5162,10150,44299,43509,31031,0
283,3e+05,2,3,2,30,0,0,0,0,0,0,43607,153152,147032,122196,103692,70204,1690,6091,3563,3605,3000,3211,0
284,2e+05,2,1,2,28,0,0,0,0,0,0,3976,52656,52600,52336,55831,56265,509,3000,2025,5000,3000,3000,0
285,310000,2,3,1,32,0,0,0,0,0,0,53524,88743,92195,94814,98182,98457,3211,5000,5000,5000,4000,5000,0
286,350000,2,1,1,46,-1,-1,-1,-1,-1,-1,187889,41986,21874,20076,16171,586,8000,21874,20076,16171,586,19777,0
287,3e+05,1,1,2,38,2,0,0,0,0,0,15979,62804,62769,62683,63663,46549,3278,2026,2000,2000,2000,2502,0
288,360000,2,2,1,46,0,0,0,0,0,0,212681,181557,149944,113135,105280,97622,10001,6907,3727,3800,4001,2701,0
289,110000,2,2,2,25,2,0,0,0,0,0,30218,71678,70125,69856,69718,51365,2500,2092,2000,2127,1960,1559,1
290,1e+05,2,2,1,46,0,0,0,0,0,0,66426,9900,10605,10765,11765,4311,3150,1000,1000,1000,1000,1000,0
291,220000,1,1,2,33,-1,-1,-1,-1,-1,-1,17643,898,325,898,325,-339603,3290,325,898,325,0,345293,1
292,50000,2,2,2,22,1,-2,-2,-2,-2,-2,1472,0,0,0,0,0,0,0,0,0,0,0,1
293,50000,1,2,1,43,3,2,2,2,2,2,9340,2610,1914,2182,2000,2566,1142,0,300,0,600,0,0
294,50000,1,2,2,27,0,0,2,0,0,0,15001,10227,9560,9901,9963,10182,1500,0,500,370,393,700,1
295,130000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1500,0
296,350000,1,1,2,31,0,0,0,0,0,0,62798,197344,186292,133345,133634,133990,8011,7465,4715,4804,5141,5300,0
297,80000,2,2,1,29,-1,-1,-1,-1,-1,-1,31422,657,2179,1423,0,1820,1794,2319,1423,0,1820,2496,0
298,350000,2,2,1,36,0,0,0,0,0,0,14925,142996,144415,148190,147993,131629,4342,5082,6000,5900,4544,4700,0
299,310000,2,1,1,36,0,0,0,0,0,0,53524,60788,63225,29701,30172,30771,3211,3463,1300,1100,1100,2000,0
300,3e+05,1,1,2,34,1,-2,-1,0,-1,-1,0,0,13001,12601,19595,203,0,13001,0,19595,203,0,1
301,150000,1,2,2,37,0,0,0,0,0,0,28495,98222,67185,66926,66796,64513,3492,2332,2314,2365,2497,2305,0
302,360000,2,1,2,36,-2,-2,-2,-2,-2,-2,52949,0,0,0,0,0,5921,0,0,0,162000,0,0
303,20000,2,3,1,40,0,0,0,0,0,0,16729,51213,12104,12898,13687,14458,1406,1206,1000,1000,1000,1000,0
304,50000,2,1,2,25,0,0,2,0,0,0,17593,14564,27820,15824,15761,12510,2000,0,4000,1700,1000,2000,1
305,150000,2,1,2,27,-1,-1,-1,0,0,0,48885,665,960,4242,4084,7414,3688,960,3908,1014,3500,2880,0
306,50000,2,2,2,26,-2,-2,-2,-2,-2,-2,47381,3220,5704,1256,1848,400,2000,5904,0,3000,0,0,0
307,480000,2,2,1,36,-1,-1,-1,-1,-1,-1,48612,23956,0,8500,4590,0,11000,0,8500,4590,0,0,0
308,210000,2,2,1,27,1,-1,-1,-2,-2,-2,41088,5215,0,0,0,0,3100,0,0,0,0,0,0
309,20000,1,3,1,55,2,2,2,3,3,4,15294,10613,11339,12841,13836,14514,1290,1200,2000,1500,1500,1500,1
310,150000,2,1,2,27,-1,-1,-1,-1,-1,-1,9637,13801,14366,4889,273,11736,3000,14583,4889,273,13557,0,0
311,260000,2,2,1,38,-1,0,-1,-1,0,-1,18941,3600,1354,5322,5103,2077,4000,1354,5322,6,2386,9085,0
312,280000,2,2,1,34,0,0,0,0,0,0,18626,146333,147042,127814,130331,132845,6640,5000,5000,4900,5000,5100,0
313,50000,1,1,2,40,0,0,0,2,0,0,17593,13738,16567,10411,13057,14340,1700,3100,0,3000,1500,0,0
314,80000,2,3,1,49,-1,2,2,2,0,0,52439,51040,56205,54723,58657,59983,7,6000,0,5000,2286,3000,1
315,130000,1,1,2,27,0,0,0,0,0,0,32052,52557,33415,28776,17580,6441,2000,1286,200,645,909,200,0
316,60000,1,2,2,23,0,0,0,0,0,0,40271,33282,34312,17277,17808,19346,2000,2000,618,809,2000,616,1
317,150000,2,2,2,36,0,0,0,0,0,0,9755,48947,50330,50894,52175,53652,2836,2500,2000,2100,2500,2200,0
318,90000,2,3,1,53,1,-1,-1,-2,-2,-1,8415,165,526,452,397,485,2180,526,452,397,485,459,0
319,50000,2,3,1,46,3,2,2,0,0,0,9487,50955,29516,29742,29898,24883,2079,1,1070,1030,863,654,0
320,1e+05,1,2,2,29,1,-2,-2,-2,-2,-2,28347,-2,-2,-2,-2,-2,2000,0,0,0,0,0,0
321,80000,1,2,2,29,1,2,2,0,0,0,41573,56598,51908,48647,47862,47969,2900,0,2000,2000,1854,2000,1
322,360000,2,1,2,27,0,0,0,0,0,0,179547,180140,166281,155628,145645,103263,11000,5461,5000,5849,2732,50000,0
323,30000,1,2,2,24,-1,0,0,0,0,0,18585,2441,3865,7476,8384,8085,2000,1500,3666,2477,1306,1000,0
324,150000,2,2,1,28,0,0,0,-2,-1,-1,46004,18826,1100,2100,767,6173,3000,1100,1000,767,6173,1000,1
325,260000,2,2,2,32,0,0,0,0,0,0,91485,94054,91834,95631,100123,100738,10000,7000,10000,10000,10000,10000,0
326,210000,1,2,2,43,1,-2,-1,0,0,0,0,0,38013,40555,45075,37056,0,38013,3000,5000,3000,3000,0
327,110000,2,2,1,41,-1,2,2,-1,2,-1,31652,650,325,950,475,325,3000,0,950,0,325,325,1
328,60000,2,2,1,34,2,2,2,2,2,0,18432,27976,27233,30184,29566,30225,2000,0,3720,0,1300,1291,1
329,360000,1,2,1,55,-2,-1,-1,-2,-2,-2,81191,44665,8300,2190,24599,7416,7565,8321,2190,24599,7416,77195,0
330,2e+05,1,1,1,40,2,2,2,2,2,2,93029,102586,100064,104975,107147,109428,5006,0,8100,4000,4200,4200,0
331,1e+05,2,2,1,37,1,-1,2,-1,-1,-1,49052,505,189,6773,23209,16893,2000,0,6900,24000,17000,2500,1
332,80000,2,2,2,40,0,0,2,0,0,0,16420,12394,11883,9826,10167,12685,2145,0,500,500,2700,500,1
333,70000,2,1,2,28,1,2,0,0,0,0,36201,10232,11237,11427,20973,31857,1700,1483,673,10000,11540,7000,0
334,320000,2,2,1,43,1,-2,-2,-2,-1,-1,1416,0,0,0,1600,78388,1690,0,0,1600,78388,0,0
335,50000,1,1,2,27,0,0,0,0,0,0,38985,19089,19658,19453,19108,18868,2200,1600,830,700,674,376,0
336,260000,2,1,2,28,0,0,0,0,0,0,142826,146943,151905,153538,156664,160361,6560,7408,5645,5753,6370,5865,0
337,320000,2,1,2,30,0,0,0,0,0,0,170717,160246,159988,158114,158762,159108,8200,8000,6000,7000,7000,6000,0
338,60000,2,2,2,31,-2,-2,-2,-2,-2,-2,18829,0,0,0,0,0,1938,0,0,0,0,0,0
339,50000,2,2,1,31,0,0,0,0,0,0,42140,47716,49675,30929,30078,29170,1780,4406,1061,1073,1046,1047,1
340,160000,2,1,2,34,-1,-1,0,-1,-1,-1,2262,6531,6313,1100,1330,830,809,5037,1100,1330,3800,2037,0
341,160000,2,2,2,30,-2,-2,-2,-2,-2,-2,2630,92,92,0,92,0,1198,92,0,92,0,1883,0
342,50000,1,2,2,36,0,0,0,0,-1,0,16729,6172,4123,680,978,978,1278,1200,0,978,0,0,0
343,2e+05,2,1,2,29,-1,2,-1,-1,-1,2,7639,183,4847,20183,24815,24248,2006,4872,20183,5000,0,1000,0
344,280000,1,1,1,39,0,0,-1,0,0,-1,193773,281713,242063,122295,-1005,1005,10000,145000,26000,0,101005,1898,0
345,310000,2,1,2,26,0,0,0,0,0,0,67938,138232,130553,105894,108248,106517,5000,5051,3835,4106,4250,4028,0
346,150000,2,1,2,29,-1,-1,-2,-1,0,0,52692,-707,-2697,2303,6182,1654,396,0,5000,5000,1500,13000,0
347,60000,2,2,2,26,-1,-1,-1,0,0,0,30631,4192,4159,3542,1980,3980,2000,4159,1000,1080,2000,1525,0
348,50000,2,2,2,29,0,0,0,0,0,0,21646,49316,50409,45545,39963,41145,2500,2000,2000,2000,2000,2000,1
349,210000,2,2,2,31,0,0,0,0,0,0,29668,137950,140254,139679,141748,142174,5000,6500,5100,5300,6000,5000,0
350,30000,2,2,2,26,0,0,0,0,0,0,17895,19012,20123,20222,20796,19844,2000,1522,621,795,715,1000,1
351,150000,1,1,2,26,0,0,-1,0,0,-1,39105,20473,1940,1940,0,23101,1581,4200,0,0,23101,3000,0
352,190000,1,1,1,36,1,-2,-1,-1,-2,-1,52825,-13543,3432,-3684,0,1386,4000,47015,0,4000,100000,10000,0
353,270000,1,1,2,30,1,-2,-2,-2,-2,-2,45028,0,0,0,0,0,3810,0,0,0,0,0,1
354,130000,2,2,2,43,0,0,0,0,0,0,12050,78102,58501,51042,19036,19414,0,2600,3000,1691,695,882,0
355,50000,1,3,1,58,2,2,2,0,0,2,15908,18720,18122,18530,19089,18856,1336,0,1000,1001,634,638,0
356,150000,1,2,1,45,-1,0,0,0,0,0,0,28422,29650,29981,30419,31127,0,2000,1100,1200,1500,1500,1
357,370000,2,2,2,26,0,0,0,0,0,0,6087,128940,124226,113133,113966,103360,3000,5834,3870,4000,3825,3520,0
358,370000,1,2,2,34,0,0,0,0,0,0,115293,179206,193992,174675,171253,169121,9005,35000,5000,6000,5000,4400,0
359,90000,2,3,2,24,0,0,0,0,0,0,30101,77431,79044,80631,82333,84462,2121,2900,2900,3000,3500,4000,0
360,250000,1,1,1,34,-1,-1,-1,-1,-1,-1,15208,291,51058,2351,34039,291,5059,51058,35696,34039,291,291,0
361,5e+05,2,2,2,23,4,3,2,0,0,0,427038,509229,499936,505507,484612,419643,17029,0,14000,16500,16000,19000,1
362,250000,2,2,2,30,0,0,0,0,0,0,63348,71151,72029,72849,74374,74610,5000,2568,2570,2661,2781,2500,0
363,60000,1,2,2,32,4,3,2,0,0,0,24640,44741,43562,44039,45008,25775,2180,0,1262,1358,1275,1590,0
364,110000,1,1,1,40,1,-2,-1,0,-1,-1,0,0,2066,2000,216,216,0,2066,0,216,216,66,1
365,2e+05,2,1,2,35,-2,-2,-2,-2,-2,-2,30937,300,399,665,576,613,2510,399,665,576,613,520,0
366,230000,2,2,1,56,1,-1,-1,-2,-1,-1,12050,1520,1488,0,3965,8676,2308,1507,0,3965,8676,384,0
367,50000,2,2,1,61,0,0,0,0,0,0,21646,49396,50476,23319,23171,24774,2500,2237,975,1000,2000,1039,0
368,50000,1,2,2,24,-1,2,2,2,0,0,20451,1923,2989,2813,2008,2132,1552,1500,0,0,150,0,0
369,3e+05,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
370,20000,2,2,1,32,3,2,0,0,0,0,16253,20010,19703,11084,10918,10985,444,1168,384,390,632,616,1
371,180000,1,2,1,36,2,2,-2,-2,-2,-2,5981,0,0,0,0,0,1900,0,0,0,0,0,1
372,140000,1,1,2,30,-1,-1,-1,-1,-1,-1,38486,2977,15086,8578,13028,21712,3000,15086,9123,13028,29712,50000,0
373,110000,2,1,2,34,0,0,0,2,2,2,32976,35089,43449,42451,49718,48767,2000,9000,0,8000,0,2000,0
374,30000,1,3,3,54,0,0,0,0,0,0,26042,22298,22352,23221,24339,25943,1700,2000,1500,4000,2000,0,0
375,210000,1,1,1,46,0,0,0,0,0,0,161159,174590,175233,106288,28089,178719,7000,5299,3305,5040,160719,7000,0
376,30000,1,3,1,58,0,0,0,0,0,0,18551,20168,21229,21495,21800,22437,1500,1700,915,800,1000,1961,0
377,30000,1,2,1,43,1,2,0,0,0,2,19057,19901,20905,21509,25183,24242,2000,1342,946,4200,0,1000,0
378,210000,2,1,2,28,-1,0,0,-1,-1,-1,8000,14446,7609,4991,3400,3745,3000,3855,4991,3600,5500,4000,0
379,290000,1,1,2,30,0,0,0,0,0,0,20243,71906,43308,44584,47842,49888,3005,3000,2000,4000,3000,10000,0
380,50000,1,2,2,31,0,0,0,0,0,0,20505,15129,15093,9577,11139,12487,2500,3000,327,3000,3000,5000,1
381,2e+05,2,2,2,29,0,0,0,0,0,0,632,90780,70947,72367,73875,75355,396,2575,2600,2674,2701,5750,0
382,50000,2,2,1,37,2,2,2,0,0,0,16621,3200,3381,3559,1948,2415,1700,400,200,500,500,400,1
383,120000,1,3,1,36,0,0,0,0,0,0,49296,78372,91502,90859,88616,88450,3000,30000,4000,4000,3400,3300,0
384,70000,2,2,2,28,-1,0,0,2,0,0,36329,3848,5646,5464,5577,5889,1601,1903,0,296,500,95,1
385,1e+05,1,2,2,25,0,0,0,0,0,-2,19868,31429,27923,25280,0,0,1756,1209,579,0,0,6305,0
386,4e+05,2,5,1,42,0,0,0,0,0,0,157107,342904,344464,240865,234939,240176,10190,14000,9000,8500,9000,8300,0
387,4e+05,2,1,2,29,1,-1,-1,-2,-2,-2,67253,80000,0,0,0,0,7700,0,0,0,0,0,0
388,70000,1,3,1,73,-1,0,0,2,2,2,26650,65631,68875,70646,72870,75018,2193,4330,3500,3500,3500,5100,1
389,3e+05,1,2,1,43,0,0,0,0,0,0,16098,154049,156523,159653,162866,157759,3121,6500,5700,5700,5700,5334,0
390,260000,1,1,1,30,-1,-1,-1,0,0,-1,6969,291,582,291,0,291,2000,582,0,0,130291,651,1
391,280000,1,1,1,38,1,-2,-2,-2,-2,-2,31789,0,0,0,0,0,4000,0,0,0,0,0,0
392,280000,2,2,1,39,1,-1,0,0,0,0,94745,35918,37297,37154,32581,33316,6090,2000,1130,922,1011,5000,1
393,310000,1,2,1,44,0,0,0,0,0,0,68090,91989,87720,76218,72090,71620,4390,4013,3011,3000,3001,2653,0
394,110000,2,2,2,29,0,0,0,0,0,0,53812,17102,18862,19996,21214,21085,3200,3000,3000,3500,2000,2000,0
395,350000,1,1,1,51,-1,-1,-1,-2,-2,-2,114527,25000,0,0,0,0,8266,0,0,0,0,0,0
396,320000,2,1,2,27,0,0,0,0,0,0,32598,144105,143952,142590,142650,142620,6800,10000,6000,6000,6000,5600,0
397,210000,1,1,2,38,0,0,0,0,0,0,5649,42653,42351,43011,43011,28947,1942,1200,860,0,579,0,0
398,50000,2,2,2,22,-2,-2,-2,-2,-2,-2,1472,0,0,848,0,632,0,0,848,0,632,0,0
399,180000,2,2,1,30,0,0,0,0,0,0,89634,106134,108423,91143,82733,74125,6000,5000,3500,3000,2700,5000,0
400,2e+05,2,2,2,25,2,2,2,2,2,2,22173,120822,109887,116313,119311,117167,3530,0,8272,5000,0,4400,0
401,340000,1,1,2,29,0,0,0,0,0,-1,83369,132280,99174,65372,28797,184922,7000,3289,2072,3018,184922,6100,0
402,20000,2,3,3,42,0,0,0,0,0,0,20755,29091,28097,28665,28768,29064,1500,1394,962,1500,2541,2000,0
403,150000,1,1,2,41,-1,-1,-1,-1,-1,2,10438,2084,384,0,2344,822,2059,384,0,2344,0,472,1
404,50000,1,2,1,48,0,0,0,0,0,0,26930,28870,27806,25142,25667,26179,1772,1710,1046,1079,1089,2244,0
405,3e+05,2,1,2,29,2,2,2,2,2,2,91656,163916,159676,166893,170098,153800,6000,0,11558,5800,0,5654,1
406,2e+05,1,1,1,52,-2,-2,-2,-2,-2,-2,5837,2690,3410,0,0,82150,2500,3487,0,0,85900,396,0
407,1e+05,2,2,1,25,0,0,0,-2,-2,-2,40173,21393,0,0,0,0,2700,0,0,0,0,0,0
408,5e+05,1,1,1,37,1,2,0,0,0,0,450827,491956,430637,376657,356636,303510,18174,15296,12137,12312,14113,10526,0
409,340000,2,1,2,27,0,0,0,0,0,0,36809,62893,59001,61565,59508,66541,8200,8232,10450,9697,16477,11341,0
410,340000,1,1,2,31,0,0,0,0,0,0,95757,175646,180650,182672,168399,167983,10000,8000,6371,6217,5947,6288,0
411,90000,2,1,2,23,1,2,2,2,2,2,40434,28577,30805,31601,32349,32965,3000,2709,1600,1400,1300,1200,1
412,190000,2,1,1,38,-1,-1,-2,-1,-1,-2,299,0,0,367,-150,-150,3000,0,367,150,0,0,0
413,230000,2,1,1,32,1,-2,-1,-1,-1,-1,0,0,2809,4595,792,3404,0,2809,4606,792,3404,0,0
414,150000,2,2,2,27,1,2,0,0,0,0,15001,12647,13135,10596,9218,5068,2100,1064,423,313,1000,4641,1
415,380000,2,3,1,41,-2,-2,-2,-2,-2,-2,64822,26665,199960,9033,19371,22593,7000,199982,9033,19371,22593,2000,0
416,50000,2,3,1,35,-1,-1,-1,-2,-2,-2,8481,5000,0,0,0,0,2008,0,0,0,0,640,0
417,150000,2,1,2,31,-2,-2,-2,-2,-2,-2,107905,14845,1097,0,0,160,5739,1102,0,0,160,1103,0
418,70000,2,1,2,30,0,0,0,0,0,2,29091,16262,17286,17895,19450,18990,2000,1600,1200,2000,0,1000,0
419,50000,1,2,1,48,0,0,0,0,0,0,21646,43048,35639,18753,19091,19548,2500,3332,2000,2000,2000,2500,0
420,260000,2,1,2,36,1,-2,-2,-2,-2,-2,6203,0,0,0,0,0,1697,0,0,0,0,0,1
421,60000,1,1,2,24,2,0,0,0,0,2,25277,26354,27710,27959,30002,29371,2500,1800,1007,2500,0,1800,0
422,320000,2,1,2,29,0,0,0,0,0,0,107905,167199,158520,156977,157963,151936,18388,9021,7013,6013,6028,6010,0
423,180000,2,2,2,38,-1,-1,-1,-1,-1,-1,15121,2795,1350,371,2980,0,2284,1350,371,2980,0,2213,0
424,230000,1,2,1,38,2,2,2,0,0,0,40271,105924,102663,97090,98045,105253,4000,0,3500,3500,9000,0,1
425,320000,2,2,1,30,0,0,0,0,0,0,276436,197967,201666,205798,196698,190306,10437,7143,7306,6303,6429,6000,0
426,60000,2,2,1,32,-1,-1,-2,-2,-2,-2,20117,0,0,0,0,0,2134,0,0,0,0,0,0
427,20000,2,3,2,49,2,2,2,2,0,0,14043,12081,13087,12583,15327,16414,1267,1500,0,3123,1500,1000,1
428,120000,2,1,2,31,-1,-1,-1,-1,0,-1,20591,199,199,398,199,199,2000,199,398,0,199,398,1
429,130000,1,1,2,27,0,0,0,0,0,0,67722,68536,66601,29401,28949,29795,3200,1646,600,28468,1327,1000,0
430,260000,2,2,2,33,0,0,0,0,0,0,146018,177946,119362,117766,68791,66167,7631,4500,5000,3000,3000,3000,0
431,140000,2,2,2,25,0,0,0,0,0,0,6700,71732,73241,74424,76070,77648,3200,3300,3000,3001,3000,3100,0
432,4e+05,2,1,2,27,0,0,0,0,0,0,334214,299998,300426,292869,292885,281826,12366,10612,10041,11000,10512,7000,1
433,180000,2,1,2,29,0,0,0,0,0,0,4830,49537,50422,50990,52014,53206,2138,2500,2000,2000,2057,2500,0
434,480000,2,1,1,36,0,0,0,0,0,0,200927,162189,166127,169365,168755,167964,15000,6565,5951,6006,5894,5946,0
435,250000,1,3,1,55,0,0,-1,-1,-1,-2,9193,8485,17231,1770,0,0,2000,17454,1775,0,0,0,0
436,360000,2,2,1,32,1,2,2,2,2,2,88818,233036,229286,217644,223690,221413,8092,8000,0,16000,8000,0,1
437,60000,2,1,2,27,-1,-1,-2,-1,2,-1,14381,0,0,300,150,150,2063,0,300,0,150,200,0
438,50000,1,3,1,37,0,0,0,0,0,0,39236,62499,62162,60605,60272,60145,1931,2200,2300,2200,2300,2300,0
439,1e+05,2,1,1,25,0,0,0,0,0,0,47500,50231,46677,44982,21399,20859,3400,3008,1000,761,800,704,0
440,160000,2,1,2,23,0,0,0,0,0,0,40992,73281,57806,37642,46235,47110,3500,1600,956,40000,1800,1700,1
441,50000,1,2,2,23,-1,-1,-1,-1,0,0,47906,350,400,1695,12645,12584,1794,400,1695,11300,485,2400,0
